#  Table all_wfc_june03.fits[1]  Thu 15:22:31 12-Jun-2003

#      WAVELENGTH           F435W           F475W           F550M           F555W           F606W           F625W           F775W           F814W          F850LP

            6610.     1.983267E-7     1.379012E-7     5.221365E-7     4.984387E-6       0.3933313       0.4423552     0.001528037      0.00105719     6.248328E-8
           6610.5     1.983487E-7     1.365851E-7     5.224099E-7     4.959179E-6       0.3942699       0.4423482     0.001534943     0.001061978     6.250364E-8
            6611.     1.983708E-7     1.352690E-7     5.226832E-7     4.933972E-6       0.3952084       0.4423411     0.001541847     0.001066765     6.252401E-8
           6611.5     1.983928E-7     1.339530E-7     5.229565E-7     4.908765E-6       0.3961468       0.4423339     0.001548752     0.001071552     6.254437E-8
            6612.     1.984149E-7     1.326370E-7     5.232299E-7     4.883561E-6       0.3970853       0.4423269     0.001555657     0.001076339     6.256474E-8
           6612.5     1.984370E-7     1.313211E-7     5.235032E-7     4.858356E-6       0.3980237       0.4423198     0.001562561     0.001081125     6.258509E-8
            6613.     1.984590E-7     1.300052E-7     5.237765E-7     4.833152E-6       0.3989621       0.4423127     0.001569465     0.001085912     6.260545E-8
           6613.5     1.984811E-7     1.286893E-7     5.240498E-7     4.807950E-6       0.3999004       0.4423056     0.001576369     0.001090698     6.262580E-8
            6614.     1.985032E-7     1.273735E-7     5.243230E-7     4.782747E-6       0.4008387       0.4422985     0.001583272     0.001095484     6.264617E-8
           6614.5     1.985252E-7     1.260577E-7     5.245963E-7     4.757545E-6        0.401777       0.4422914     0.001590175      0.00110027     6.266653E-8
            6615.     1.985473E-7     1.247420E-7     5.248697E-7     4.732345E-6       0.4027153       0.4422843     0.001597079     0.001105056     6.268688E-8
           6615.5     1.985694E-7     1.234263E-7     5.251428E-7     4.707144E-6       0.4036535       0.4422772     0.001603981     0.001109842     6.270723E-8
            6616.     1.985914E-7     1.221107E-7     5.254161E-7     4.681946E-6       0.4045917       0.4422701     0.001610884     0.001114627     6.272759E-8
           6616.5     1.986135E-7     1.207951E-7     5.256894E-7     4.656748E-6       0.4055299        0.442263     0.001617787     0.001119413     6.274795E-8
            6617.     1.986355E-7     1.194795E-7     5.259625E-7     4.631550E-6        0.406468       0.4422559     0.001624689     0.001124198     6.276829E-8
           6617.5     1.986576E-7     1.181640E-7     5.262357E-7     4.606354E-6       0.4074061       0.4422488     0.001631591     0.001128983     6.278864E-8
            6618.     1.986796E-7     1.168485E-7     5.265090E-7     4.581158E-6       0.4083441       0.4422417     0.001638493     0.001133768     6.280900E-8
           6618.5     1.987017E-7     1.155331E-7     5.267822E-7     4.555963E-6       0.4092822       0.4422346     0.001645394     0.001138552     6.282935E-8
            6619.     1.987237E-7     1.142177E-7     5.270554E-7     4.530768E-6       0.4102202       0.4422275     0.001652296     0.001143337     6.284969E-8
           6619.5     1.987458E-7     1.129023E-7     5.273285E-7     4.505575E-6       0.4111582       0.4422204     0.001659197     0.001148122     6.287004E-8
            6620.     1.987678E-7     1.115870E-7     5.276017E-7     4.480383E-6       0.4120961       0.4422133     0.001666098     0.001152906     6.289039E-8
           6620.5     1.987918E-7     1.102728E-7     5.278799E-7     4.455233E-6       0.4122178       0.4421133     0.001673014     0.001157701     6.291135E-8
            6621.     1.988157E-7     1.089586E-7     5.281580E-7     4.430084E-6       0.4123395       0.4420132      0.00167993     0.001162496     6.293228E-8
           6621.5     1.988396E-7     1.076444E-7     5.284360E-7     4.404934E-6       0.4124611       0.4419132     0.001686846     0.001167291     6.295321E-8
            6622.     1.988635E-7     1.063302E-7     5.287141E-7     4.379785E-6       0.4125828       0.4418131     0.001693762     0.001172085     6.297415E-8
           6622.5     1.988874E-7     1.050160E-7     5.289922E-7     4.354637E-6       0.4127045       0.4417131     0.001700678      0.00117688     6.299509E-8
            6623.     1.989113E-7     1.037019E-7     5.292704E-7     4.329488E-6       0.4128261       0.4416131     0.001707594     0.001181675     6.301602E-8
           6623.5     1.989352E-7     1.023878E-7     5.295484E-7     4.304340E-6       0.4129479       0.4415131      0.00171451      0.00118647     6.303696E-8
            6624.     1.989591E-7     1.010736E-7     5.298265E-7     4.279192E-6       0.4130695        0.441413     0.001721426     0.001191264     6.305790E-8
           6624.5     1.989830E-7     9.975954E-8     5.301046E-7     4.254045E-6       0.4131911        0.441313     0.001728341     0.001196058     6.307883E-8
            6625.     1.990070E-7     9.844547E-8     5.303826E-7     4.228898E-6       0.4133128        0.441213     0.001735257     0.001200853     6.309978E-8
           6625.5     1.990309E-7     9.713141E-8     5.306608E-7     4.203751E-6       0.4134344       0.4411129     0.001742172     0.001205647     6.312071E-8
            6626.     1.990548E-7     9.581736E-8     5.309387E-7     4.178605E-6       0.4135561       0.4410129     0.001749087     0.001210441     6.314163E-8
           6626.5     1.990787E-7     9.450334E-8     5.312168E-7     4.153458E-6       0.4136777       0.4409129     0.001756003     0.001215236     6.316257E-8
            6627.     1.991026E-7     9.318934E-8     5.314949E-7     4.128313E-6       0.4137994       0.4408129     0.001762918      0.00122003     6.318351E-8
           6627.5     1.991265E-7     9.187535E-8     5.317730E-7     4.103168E-6       0.4139211       0.4407129     0.001769833     0.001224824     6.320444E-8
            6628.     1.991504E-7     9.056136E-8     5.320509E-7     4.078022E-6       0.4140426       0.4406128     0.001776748     0.001229618     6.322536E-8
           6628.5     1.991743E-7     8.924741E-8     5.323290E-7     4.052878E-6       0.4141642       0.4405127     0.001783663     0.001234412     6.324630E-8
            6629.     1.991982E-7     8.793348E-8     5.326070E-7     4.027734E-6        0.414286       0.4404128     0.001790577     0.001239206     6.326724E-8
           6629.5     1.992221E-7     8.661956E-8     5.328851E-7     4.002589E-6       0.4144076       0.4403127     0.001797492     0.001243999     6.328816E-8
            6630.     1.992460E-7     8.530565E-8     5.331631E-7     3.977446E-6       0.4145292       0.4402127     0.001804407     0.001248793     6.330909E-8
           6630.5     1.992723E-7     8.511936E-8     5.334476E-7     3.952351E-6       0.4144266       0.4402879     0.001811343     0.001253602     6.333079E-8
            6631.     1.992987E-7     8.493307E-8     5.337321E-7     3.927255E-6       0.4143241       0.4403632      0.00181828     0.001258411     6.335249E-8
           6631.5     1.993250E-7     8.474677E-8     5.340166E-7     3.902159E-6       0.4142215       0.4404383     0.001825216      0.00126322     6.337419E-8
            6632.     1.993513E-7     8.456048E-8     5.343012E-7     3.877063E-6       0.4141189       0.4405136     0.001832153     0.001268029     6.339590E-8
           6632.5     1.993777E-7     8.437419E-8     5.345858E-7     3.851967E-6       0.4140164       0.4405889      0.00183909     0.001272839     6.341762E-8
            6633.     1.994040E-7     8.418789E-8     5.348703E-7     3.826870E-6       0.4139138       0.4406641     0.001846027     0.001277648     6.343931E-8
           6633.5     1.994303E-7     8.400158E-8     5.351549E-7     3.801774E-6       0.4138113       0.4407392     0.001852964     0.001282457     6.346102E-8
            6634.     1.994567E-7     8.381528E-8     5.354394E-7     3.776676E-6       0.4137087       0.4408145     0.001859901     0.001287266     6.348272E-8
           6634.5     1.994830E-7     8.362897E-8     5.357239E-7     3.751578E-6       0.4136061       0.4408897     0.001866838     0.001292076     6.350442E-8
            6635.     1.995093E-7     8.344266E-8     5.360084E-7     3.726482E-6       0.4135036       0.4409649     0.001873775     0.001296885     6.352613E-8
           6635.5     1.995357E-7     8.325635E-8     5.362930E-7     3.701383E-6        0.413401       0.4410402     0.001880713     0.001301695     6.354783E-8
            6636.     1.995620E-7     8.307003E-8     5.365775E-7     3.676285E-6       0.4132984       0.4411153      0.00188765     0.001306504     6.356954E-8
           6636.5     1.995883E-7     8.288372E-8     5.368621E-7     3.651186E-6       0.4131958       0.4411906     0.001894587     0.001311314     6.359124E-8
            6637.     1.996146E-7     8.269740E-8     5.371467E-7     3.626088E-6       0.4130932       0.4412658     0.001901525     0.001316123     6.361294E-8
           6637.5     1.996410E-7     8.251107E-8     5.374312E-7     3.600988E-6       0.4129906        0.441341     0.001908462     0.001320933     6.363464E-8
            6638.     1.996673E-7     8.232475E-8     5.377158E-7     3.575889E-6       0.4128881       0.4414162       0.0019154     0.001325743     6.365634E-8
           6638.5     1.996936E-7     8.213843E-8     5.380004E-7     3.550789E-6       0.4127855       0.4414914     0.001922338     0.001330553     6.367806E-8
            6639.     1.997199E-7     8.195210E-8     5.382849E-7     3.525689E-6       0.4126829       0.4415666     0.001929275     0.001335362     6.369976E-8
           6639.5     1.997463E-7     8.176578E-8     5.385695E-7     3.500589E-6       0.4125803       0.4416418     0.001936213     0.001340172     6.372147E-8
            6640.     1.997726E-7     8.157944E-8     5.388540E-7     3.475488E-6       0.4124777       0.4417171     0.001943151     0.001344982     6.374317E-8
           6640.5     1.997974E-7     8.139250E-8     5.391346E-7     3.460070E-6         0.41409       0.4411579     0.001950074     0.001349782     6.376440E-8
            6641.     1.998222E-7     8.120554E-8     5.394150E-7     3.444650E-6       0.4157024       0.4405988     0.001956997     0.001354581     6.378561E-8
           6641.5     1.998471E-7     8.101861E-8     5.396955E-7     3.429232E-6       0.4173147       0.4400396     0.001963921     0.001359381     6.380684E-8
            6642.     1.998718E-7     8.083163E-8     5.399759E-7     3.413812E-6        0.418927       0.4394804     0.001970843      0.00136418     6.382805E-8
           6642.5     1.998967E-7     8.064469E-8     5.402565E-7     3.398394E-6       0.4205393       0.4389213     0.001977767      0.00136898     6.384927E-8
            6643.     1.999215E-7     8.045776E-8     5.405369E-7     3.382976E-6       0.4221516       0.4383622      0.00198469      0.00137378     6.387051E-8
           6643.5     1.999463E-7     8.027080E-8     5.408174E-7     3.367557E-6       0.4237639       0.4378031     0.001991613      0.00137858     6.389172E-8
            6644.     1.999711E-7     8.008386E-8     5.410978E-7     3.352138E-6       0.4253762       0.4372439     0.001998536     0.001383379     6.391294E-8
           6644.5     1.999959E-7     7.989691E-8     5.413783E-7     3.336720E-6       0.4269884       0.4366848     0.002005459     0.001388179     6.393415E-8
            6645.     2.000207E-7     7.970996E-8     5.416587E-7     3.321301E-6       0.4286007       0.4361256     0.002012382     0.001392978     6.395538E-8
           6645.5     2.000456E-7     7.952303E-8     5.419392E-7     3.305884E-6        0.430213       0.4355665     0.002019305     0.001397778     6.397661E-8
            6646.     2.000704E-7     7.933608E-8     5.422197E-7     3.290465E-6       0.4318252       0.4350073     0.002026227     0.001402577     6.399782E-8
           6646.5     2.000952E-7     7.914914E-8     5.425001E-7     3.275046E-6       0.4334375       0.4344482      0.00203315     0.001407377     6.401903E-8
            6647.     2.001200E-7     7.896220E-8     5.427806E-7     3.259629E-6       0.4350497       0.4338891     0.002040073     0.001412176     6.404026E-8
           6647.5     2.001448E-7     7.877525E-8     5.430611E-7     3.244211E-6        0.436662         0.43333     0.002046996     0.001416976     6.406148E-8
            6648.     2.001696E-7     7.858831E-8     5.433415E-7     3.228793E-6       0.4382742       0.4327708     0.002053919     0.001421775     6.408270E-8
           6648.5     2.001944E-7     7.840138E-8     5.436219E-7     3.213374E-6       0.4398864       0.4322117     0.002060841     0.001426574     6.410392E-8
            6649.     2.002192E-7     7.821444E-8     5.439024E-7     3.197957E-6       0.4414986       0.4316526     0.002067764     0.001431374     6.412513E-8
           6649.5     2.002440E-7     7.802750E-8     5.441829E-7     3.182539E-6       0.4431108       0.4310934     0.002074687     0.001436173     6.414636E-8
            6650.     2.002688E-7     7.784055E-8     5.444633E-7     3.167121E-6        0.444723       0.4305343     0.002081609     0.001440972     6.416757E-8
           6650.5     2.002885E-7     7.765162E-8     5.447297E-7     3.151622E-6       0.4435884       0.4305709     0.002088478     0.001445734     6.418713E-8
            6651.     2.003082E-7     7.746272E-8     5.449963E-7     3.136125E-6       0.4424541       0.4306075     0.002095347     0.001450496     6.420672E-8
           6651.5     2.003278E-7     7.727380E-8     5.452626E-7     3.120628E-6       0.4413196        0.430644     0.002102215     0.001455258     6.422628E-8
            6652.     2.003475E-7     7.708489E-8     5.455290E-7     3.105132E-6       0.4401854       0.4306805     0.002109083     0.001460019     6.424585E-8
           6652.5     2.003672E-7     7.689601E-8     5.457954E-7     3.089637E-6       0.4390511       0.4307171      0.00211595     0.001464781     6.426541E-8
