Name,RA,DEC,RA_SEX,DEC_SEX,SDSS Footprint,SkyServer,DES Footprint,PanSTARRS,NED,PSZ2 Indx,PSZ1 Indx,Redshift,Semester,Val,PCCS2,SNR_PSZ2,SNR_PSZ1,MOSAIC Imaging,Optical run2,SALT Imaging,SALT Spec,SOAR Imaging,NEWFIRM Imaging,RAW MOSAIC,RAW NEWFIRM,VO MOSAIC,VO NEWFIRM,Mosaics,Catalogs,Calibrated,Color Cat,Photo-z,maxBCG,ROSAT_x,RASS rate,RASS S/N,New RASS rate,New RASS S/N,Validation,COSMO,COMMENT,PCCS,Optical run1,Optical run2_y,IR run1,Swift,Comments
PSZ2_G017.72-51.40,328.7492675,-30.13246736,21:55:00,-30:07:57,FALSE,,FALSE,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=21%3A55%3A00+-30%3A07%3A57&filter=color&filter=g&filter=r&filter=i&filetypes=stack&auxiliary=data&size=1200&output_size=0&verbose=0&autoscale=99.500000&catlist=,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=328.749267d&lat=-30.132467d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,51,-1,-1,,-1,F,4.5355,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,,,-0.0053,-1.7,,FALSE,FALSE,FALSE,,,,,
PSZ1_G338.62+21.71,231.6894435,-30.18832118,15:26:45,-30:11:18,FALSE,,FALSE,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=15%3A26%3A45+-30%3A11%3A18&filter=color&filter=g&filter=r&filter=i&filetypes=stack&auxiliary=data&size=1200&output_size=0&verbose=0&autoscale=99.500000&catlist=,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=231.689444d&lat=-30.188321d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,,,,,,,,5.581,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,0.0058,0.74,,,3,FALSE,TRUE,TRUE,,,,,
PSZ1_G226.86-66.47,39.50343024,-30.2400898,2:38:01,-30:14:24,FALSE,,FALSE,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=2%3A38%3A01+-30%3A14%3A24&filter=color&filter=g&filter=r&filter=i&filetypes=stack&auxiliary=data&size=1200&output_size=0&verbose=0&autoscale=99.500000&catlist=,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=39.503430d&lat=-30.240090d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,,,,,,,,4.926,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,0.0058,1,,,3,FALSE,FALSE,FALSE,,,,,
PSZ2_G018.76-61.65,340.6369626,-30.31504626,22:42:33,-30:18:54,FALSE,,FALSE,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=22%3A42%3A33+-30%3A18%3A54&filter=color&filter=g&filter=r&filter=i&filetypes=stack&auxiliary=data&size=1200&output_size=0&verbose=0&autoscale=99.500000&catlist=,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=340.636963d&lat=-30.315046d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,59,-1,-1,,-1,F,5.0381,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,,,0.0011,0.18,,FALSE,FALSE,FALSE,,,,,
PSZ2_G017.25-70.71,351.1688847,-30.65106966,23:24:41,-30:39:04,FALSE,,FALSE,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=23%3A24%3A41+-30%3A39%3A04&filter=color&filter=g&filter=r&filter=i&filetypes=stack&auxiliary=data&size=1200&output_size=0&verbose=0&autoscale=99.500000&catlist=,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=351.168885d&lat=-30.651070d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,50,-1,-1,,-1,F,5.1947,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,,,-0.0019,-0.22,,FALSE,FALSE,FALSE,,,,,
PSZ2_G228.35-66.31,39.66915281,-30.83913394,2:38:41,-30:50:21,FALSE,,TRUE,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=2%3A38%3A41+-30%3A50%3A21&filter=color&filter=g&filter=r&filter=i&filetypes=stack&auxiliary=data&size=1200&output_size=0&verbose=0&autoscale=99.500000&catlist=,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=39.669153d&lat=-30.839134d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,1033,-1,-1,-2,-1,F,9.0827,,,,,,,11/13/2016,,,,,,,,FALSE,FALSE,FALSE,,,,0.0227,2.6,,FALSE,FALSE,FALSE,,,,,
PSZ1_G337.99+21.01,231.6376099,-31.09591474,15:26:33,-31:05:45,FALSE,,FALSE,,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=231.637610d&lat=-31.095915d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,,,,,,,,4.55,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,-0.0031,-0.49,,,3,FALSE,TRUE,TRUE,,,,,
PSZ2_G013.06-75.46,356.8526134,-31.15086243,23:47:25,-31:09:03,FALSE,,FALSE,,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=356.852613d&lat=-31.150862d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,44,-1,-1,,-1,F,5.2889,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,,,0.0301,2.7,,FALSE,FALSE,FALSE,,,,,
PSZ2_G297.91+31.43,187.8533032,-31.2421661,12:31:25,-31:14:32,FALSE,,FALSE,,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=187.853303d&lat=-31.242166d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,1411,-1,-1,,-1,F,4.963,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,,,0.0143,1.28,,FALSE,FALSE,FALSE,,,,,
PSZ2_G254.52+08.27,132.8766515,-31.26454559,8:51:30,-31:15:52,FALSE,,FALSE,,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=132.876651d&lat=-31.264546d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,1167,872,-1,,-1,F,5.237,4.827,11/1/2014,,11/1/2014,,,,,,,,,,,FALSE,FALSE,FALSE,,0.0227,2.77,0.0227,2.77,1,FALSE,FALSE,FALSE,11/1/2014,,,Proposed Sept 2014,
PSZ2_G242.74-11.66,105.6921577,-31.70291832,7:02:46,-31:42:11,FALSE,,FALSE,,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=105.692158d&lat=-31.702918d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,1099,-1,-1,,-1,F,4.6612,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,,,0.0215,2.6,,FALSE,FALSE,FALSE,,,,,
PSZ1_G259.04-83.24,18.36999565,-31.88763847,1:13:29,-31:53:15,FALSE,,FALSE,,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=18.369996d&lat=-31.887638d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,,,,,,,,4.531,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,0.0019,0.27,,,2,FALSE,TRUE,FALSE,,,,,
PSZ2_G323.31+27.37,214.2706026,-32.08272668,14:17:05,-32:04:58,FALSE,,FALSE,,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=214.270603d&lat=-32.082727d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,1521,1131,-1,,-1,F,5.678,4.587,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,0.0124,1.36,0.0151,1.58,2,FALSE,TRUE,FALSE,,,,Proposed Sept 2014,
PSZ1_G011.35-72.94,354.0719365,-32.13486396,23:36:17,-32:08:06,FALSE,,FALSE,,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=354.071937d&lat=-32.134864d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,,,,,,,,5.18,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,0.0059,0.52,,,2,FALSE,FALSE,FALSE,11/1/2014,,,,
PSZ2_G014.72-62.49,341.6334404,-32.20111554,22:46:32,-32:12:04,FALSE,,FALSE,,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=341.633440d&lat=-32.201116d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,48,37,-1,,-1,F,5.213,4.58,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,-0.002,-0.38,0.0053,0.73,2,FALSE,FALSE,FALSE,,,,,
PSZ2_G240.03-19.81,95.63187235,-32.41789898,6:22:32,-32:25:04,FALSE,,FALSE,,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=95.631872d&lat=-32.417899d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,1083,-1,-1,,-1,F,5.1741,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,,,0.0218,2.81,,FALSE,FALSE,FALSE,,,,,
PSZ2_G245.66-07.40,111.7014663,-32.4179237,7:26:48,-32:25:05,FALSE,,FALSE,,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=111.701466d&lat=-32.417924d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,1113,835,-1,,-1,F,4.926,4.601,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,0.0121,1.58,0.0096,1.36,2,FALSE,FALSE,FALSE,,,,Proposed Sept 2014,
PSZ2_G359.67-07.23,273.5496293,-32.79096593,18:14:12,-32:47:27,FALSE,,FALSE,,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=273.549629d&lat=-32.790966d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,1653,1226,-1,,-1,T,6.711,5.654,,,,,,,,,,,,,,FALSE,FALSE,FALSE,RASS BCS/WGACAT,0.1359,3.88,0.1425,3.99,2,FALSE,TRUE,TRUE,,,,NP,Chandra strong non-cluster src (HETG; ObsID 6265; 5432)
PSZ2_G271.15+21.10,157.0896629,-32.7954838,10:28:22,-32:47:44,FALSE,,FALSE,,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=157.089663d&lat=-32.795484d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,1259,-1,-1,,-1,F,4.9957,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,,,0.0109,1.45,,FALSE,FALSE,FALSE,,,,,
PSZ1_G011.50-40.11,314.9334839,-32.84853548,20:59:44,-32:50:55,FALSE,,FALSE,,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=314.933484d&lat=-32.848535d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,,,,,,,,4.724,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,-0.0042,-1.31,,,2,FALSE,FALSE,FALSE,,,,,
PSZ2_G315.71-83.81,11.22919751,-33.14671377,0:44:55,-33:08:48,FALSE,,TRUE,,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=11.229198d&lat=-33.146714d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,1491,-1,-1,,-1,F,4.5523,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,,,0.0133,1.62,,FALSE,FALSE,FALSE,,,,,
PSZ2_G246.45-07.68,111.8392777,-33.23104447,7:27:21,-33:13:52,FALSE,,FALSE,,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=111.839278d&lat=-33.231044d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,1117,-1,-1,,-1,F,5.4876,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,,,0.0163,2.02,,FALSE,FALSE,FALSE,,,,,
PSZ2_G003.21-76.04,358.3512149,-33.29324445,23:53:24,-33:17:36,FALSE,,FALSE,,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=358.351215d&lat=-33.293244d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,11,-1,-1,,-1,F,4.7895,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,,,0.0279,2.56,,FALSE,FALSE,FALSE,,,,,
PSZ2_G008.70-31.44,304.2413269,-33.32638003,20:16:58,-33:19:35,FALSE,,FALSE,,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=304.241327d&lat=-33.326380d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,31,-1,-1,,-1,T,5.3429,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,,,0.0022,0.34,,FALSE,FALSE,FALSE,,,,,
PSZ2_G359.60-08.72,275.0918356,-33.53171678,18:20:22,-33:31:54,FALSE,,FALSE,,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=275.091836d&lat=-33.531717d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,1652,-1,-1,,-1,F,4.7403,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,,,-0.0005,-0.03,,FALSE,FALSE,FALSE,,,,,
PSZ2_G240.71-74.03,29.83484005,-33.53952825,1:59:20,-33:32:22,FALSE,,TRUE,,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=29.834840d&lat=-33.539528d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,1087,-1,-1,,-1,F,5.2565,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,,,0.0208,2.35,,FALSE,FALSE,FALSE,,,,,
PSZ1_G339.68+16.45,236.466804,-33.68487847,15:45:52,-33:41:06,FALSE,,FALSE,,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=236.466804d&lat=-33.684878d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,,,,,,,,5.878,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,-0.0111,-1.74,,,3,FALSE,TRUE,TRUE,,,,,
PSZ2_G319.16+26.63,210.4068892,-34.01090184,14:01:38,-34:00:39,FALSE,,FALSE,,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=210.406889d&lat=-34.010902d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,1505,-1,-1,,-1,F,4.7691,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,,,-0.0135,-2.24,,FALSE,FALSE,FALSE,,,,,
PSZ1_G236.57-37.68,74.00770877,-34.13644206,4:56:02,-34:08:11,FALSE,,FALSE,,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=74.007709d&lat=-34.136442d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,,,,,,,,4.684,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,-0.0014,-0.28,,,3,FALSE,FALSE,FALSE,,,,,
