PSZ2 Indx,Name,RA,DEC,RA_SEX,DEC_SEX,SDSS Footprint,SkyServer,SDSS Catalog,DES,DES Catalog,NED,SNR,PSZ1,Redshift,Semester,Val,PCCS2,PSZ1 Name,Optical run1,Optical run2,IR run1,Optical Bands,Optical Status,IR Status,Observable,ROSAT,RASS rate,RASS S/N,New RASS rate,New RASS S/N,PSZ1 Index,PSZ2 Index,New S/N,Old S/N,Notes
465,PSZ2_G098.62+51.76,222.8270502,59.33064875,14:51:18,+59:19:50.33,TRUE,http://skyserver.sdss.org/dr13/en/tools/chart/navi.aspx?ra=222.827050&dec=59.330649&opt=S,MADE,FALSE,,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=222.827050d&lat=59.330649d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,4.5377,-1,-1,,-1,F,,,,,,unknown,unknown,TRUE,,,,0.0005,0.12,,,,,
836,PSZ2_G179.45-43.92,49.8117183,2.133676309,3:19:15,+02:08:01.23,TRUE,http://skyserver.sdss.org/dr13/en/tools/chart/navi.aspx?ra=49.811718&dec=2.133676&opt=S,MADE,FALSE,,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=49.811718d&lat=2.133676d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,4.5372,-1,-1,,-1,F,,,,,,unknown,unknown,TRUE,,,,0.0242,2.41,,,,,
1049,PSZ2_G231.41+77.48,179.9967162,22.58082503,11:59:59,+22:34:50.97,TRUE,http://skyserver.sdss.org/dr13/en/tools/chart/navi.aspx?ra=179.996716&dec=22.580825&opt=S,MADE,FALSE,,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=179.996716d&lat=22.580825d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,4.537,-1,-1,,-1,F,,,,,,unknown,unknown,TRUE,,,,0.0007,0.16,,,,,
94,PSZ2_G027.92+15.54,266.7671927,2.711519994,17:47:04,+02:42:41.47,FALSE,,,FALSE,,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=266.767193d&lat=2.711520d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,4.5358,69,-1,,-1,F,PSZ1_G027.95+15.63,,,,,unknown,unknown,TRUE,,0.0257,2.31,0.0042,0.49,69,94,4.536,4.767,
51,PSZ2_G017.72-51.40,328.7492675,-30.13246736,21:55:00,-30:07:57,FALSE,,,FALSE,,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=328.749267d&lat=-30.132467d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,4.5355,-1,-1,,-1,F,,,,,,unknown,unknown,TRUE,,,,-0.0053,-1.7,,,,,
242,PSZ2_G058.31+41.96,249.0507832,36.0554112,16:36:12,+36:03:19.48,TRUE,http://skyserver.sdss.org/dr13/en/tools/chart/navi.aspx?ra=249.050783&dec=36.055411&opt=S,MADE,FALSE,,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=249.050783d&lat=36.055411d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,4.5354,-1,-1,,-1,F,,,,,,unknown,unknown,FALSE,,,,0.0098,1.76,,,,,
973,PSZ2_G215.75-32.97,73.79704462,-16.5572814,4:55:11,-16:33:26,FALSE,,,FALSE,,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=73.797045d&lat=-16.557281d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,4.5343,-1,-1,,-1,F,,,,,,unknown,unknown,TRUE,,,,-0.0036,-0.94,,,,,
937,PSZ2_G208.57-44.31,60.67467933,-15.67325196,4:02:42,-15:40:24,FALSE,,,TRUE,MADE,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=60.674679d&lat=-15.673252d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,4.5291,-1,-1,,-1,F,,,,,,unknown,unknown,TRUE,,,,-0.0052,-1.9,,,,,
1054,PSZ2_G232.27+12.59,123.1989488,-10.85057861,8:12:48,-10:51:02,FALSE,,,FALSE,,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=123.198949d&lat=-10.850579d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,4.5194,-1,-1,,-1,F,,,,,,unknown,unknown,TRUE,,,,0.0222,2.17,,,,,
727,PSZ2_G149.73+24.49,102.6639918,65.77753851,6:50:39,+65:46:39.13,TRUE,http://skyserver.sdss.org/dr13/en/tools/chart/navi.aspx?ra=102.663992&dec=65.777539&opt=S,MADE,FALSE,,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=102.663992d&lat=65.777539d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,4.5191,-1,-1,,-1,T,,,,,,unknown,unknown,TRUE,,,,-0.004,-1.37,,,,,
1593,PSZ2_G340.97+34.18,225.456067,-18.87879245,15:01:49,-18:52:44,FALSE,,,FALSE,,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=225.456067d&lat=-18.878792d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,4.5186,-1,-1,,-1,F,,,,,,unknown,unknown,TRUE,,,,-0.002,-0.5,,,,,
1511,PSZ2_G321.08-17.96,257.9283432,-70.92640488,17:11:43,-70:55:35,FALSE,,,FALSE,,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=257.928343d&lat=-70.926405d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,4.5181,-1,-1,,-1,F,,,,,,unknown,unknown,TRUE,,,,-0.009,-1.24,,,,,
1535,PSZ2_G325.86-33.56,306.4915892,-69.2386539,20:25:58,-69:14:19,FALSE,,,FALSE,,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=306.491589d&lat=-69.238654d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,4.5176,-1,-1,,-1,F,,,,,,unknown,unknown,FALSE,,,,-0.0094,-1.48,,,,,
747,PSZ2_G153.80+33.79,124.5597121,62.68201591,8:18:14,+62:40:55.25,FALSE,,,FALSE,,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=124.559712d&lat=62.682016d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,4.5162,-1,-1,,-1,F,,,,,,unknown,unknown,FALSE,,,,0.0039,0.71,,,,,
1095,PSZ2_G241.98+19.56,134.4557678,-14.7419999,8:57:49,-14:44:31,FALSE,,,FALSE,,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=134.455768d&lat=-14.742000d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,4.5144,-1,-1,,-1,F,,,,,,unknown,unknown,TRUE,,,,-0.0019,-0.48,,,,,
284,PSZ2_G067.21-20.49,318.3644835,18.05786468,21:13:27,+18:03:28.31,TRUE,http://skyserver.sdss.org/dr13/en/tools/chart/navi.aspx?ra=318.364484&dec=18.057865&opt=S,MADE,FALSE,,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=318.364484d&lat=18.057865d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,4.5139,-1,-1,,-1,F,,,,,,unknown,unknown,FALSE,,,,-0.0006,-0.13,,,,,
789,PSZ2_G165.41+25.93,110.9884291,52.1545359,7:23:57,+52:09:16.32,FALSE,,,FALSE,,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=110.988429d&lat=52.154536d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,4.5118,-1,-1,,-1,F,,,,,,unknown,unknown,FALSE,,,,-0.0009,-0.19,,,,,
1061,PSZ2_G233.43-15.36,97.68078795,-24.92879331,6:30:43,-24:55:44,FALSE,,,FALSE,,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=97.680788d&lat=-24.928793d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,4.5079,-1,-1,,-1,F,,,,,,unknown,unknown,TRUE,,,,-0.0064,-2.6,,,,,
1503,PSZ2_G318.54-07.62,232.9243144,-65.52135681,15:31:42,-65:31:17,FALSE,,,FALSE,,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=232.924314d&lat=-65.521357d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,4.5038,-1,-1,,-1,F,,,,,,unknown,unknown,TRUE,,,,0.0086,0.95,,,,,
648,PSZ2_G131.27-25.82,22.20494032,36.44472575,1:28:49,+36:26:41.01,TRUE,http://skyserver.sdss.org/dr13/en/tools/chart/navi.aspx?ra=22.204940&dec=36.444726&opt=S,MADE,FALSE,,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=22.204940d&lat=36.444726d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,4.5022,-1,-1,,-1,F,,,,11-Nov-16,,unknown,unknown,TRUE,,,,-0.0001,-0.02,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Observable,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,
